Price Type,Net Type,Validity,MB Start,MB End,Voice Start,Voice End,Price,Market Price
APPM,Onnet,1,200,249,150,199,0.25,1.26
APPM,Onnet,1,200,249,200,249,0.25,1.26
APPM,Onnet,1,200,249,250,299,0.25,1.26
APPM,Onnet,1,200,249,300,349,0.25,1.26
APPM,Onnet,1,200,249,350,399,0.25,1.26
APPM,Onnet,1,200,249,400,449,0.25,1.26
APPM,Onnet,1,200,249,450,499,0.25,1.26
APPM,Onnet,1,200,249,500,599,0.25,1.26
APPM,Onnet,1,200,249,600,699,0.25,1.26
APPM,Onnet,1,200,249,700,799,0.25,1.26
APPM,Onnet,1,200,249,800,899,0.25,1.26
APPM,Onnet,1,200,249,900,999,0.25,1.26
APPM,Onnet,1,200,249,1000,1499,0.25,1.26
APPM,Onnet,1,200,249,1500,1999,0.25,1.26
APPM,Onnet,1,200,249,2000,,0.25,1.26
,,,,,,,,
APPM,Onnet,1,250,299,0,4,0.3,1.26
APPM,Onnet,1,250,299,5,9,0.3,1.26
APPM,Onnet,1,250,299,10,14,0.3,1.26
APPM,Onnet,1,250,299,15,19,0.3,1.26
APPM,Onnet,1,250,299,20,24,0.3,1.26
APPM,Onnet,1,250,299,25,29,0.27,1.26
APPM,Onnet,1,250,299,30,39,0.27,1.26
APPM,Onnet,1,250,299,40,49,0.27,1.26
APPM,Onnet,1,250,299,50,59,0.25,1.26
APPM,Onnet,1,250,299,60,69,0.25,1.26
APPM,Onnet,1,250,299,70,79,0.25,1.26
APPM,Onnet,1,250,299,80,89,0.25,1.26
APPM,Onnet,1,250,299,90,99,0.25,1.26
APPM,Onnet,1,250,299,100,149,0.25,1.26
APPM,Onnet,1,250,299,150,199,0.25,1.26
APPM,Onnet,1,250,299,200,249,0.25,1.26
APPM,Onnet,1,250,299,250,299,0.25,1.26
APPM,Onnet,1,250,299,300,349,0.25,1.26
APPM,Onnet,1,250,299,350,399,0.25,1.26
APPM,Onnet,1,250,299,400,449,0.25,1.26
APPM,Onnet,1,250,299,450,499,0.25,1.26
APPM,Onnet,1,250,299,500,599,0.25,1.26
APPM,Onnet,1,250,299,600,699,0.25,1.26
APPM,Onnet,1,250,299,700,799,0.25,1.26
APPM,Onnet,1,250,299,800,899,0.25,1.26
APPM,Onnet,1,250,299,900,999,0.25,1.26
APPM,Onnet,1,250,299,1000,1499,0.25,1.26
APPM,Onnet,1,250,299,1500,1999,0.25,1.26
APPM,Onnet,1,250,299,2000,,0.25,1.26
,,,,,,,,
APPM,Onnet,1,300,349,0,4,0.3,1.26
APPM,Onnet,1,300,349,5,9,0.3,1.26
APPM,Onnet,1,300,349,10,14,0.3,1.26
APPM,Onnet,1,300,349,15,19,0.3,1.26
APPM,Onnet,1,300,349,20,24,0.3,1.26
APPM,Onnet,1,300,349,25,29,0.27,1.26
APPM,Onnet,1,300,349,30,39,0.27,1.26
APPM,Onnet,1,300,349,40,49,0.27,1.26
APPM,Onnet,1,300,349,50,59,0.25,1.26
APPM,Onnet,1,300,349,60,69,0.25,1.26
APPM,Onnet,1,300,349,70,79,0.25,1.26
APPM,Onnet,1,300,349,80,89,0.25,1.26
APPM,Onnet,1,300,349,90,99,0.25,1.26
APPM,Onnet,1,300,349,100,149,0.25,1.26
APPM,Onnet,1,300,349,150,199,0.25,1.26
APPM,Onnet,1,300,349,200,249,0.25,1.26
APPM,Onnet,1,300,349,250,299,0.25,1.26
APPM,Onnet,1,300,349,300,349,0.25,1.26
APPM,Onnet,1,300,349,350,399,0.25,1.26
APPM,Onnet,1,300,349,400,449,0.25,1.26
APPM,Onnet,1,300,349,450,499,0.25,1.26
APPM,Onnet,1,300,349,500,599,0.25,1.26
APPM,Onnet,1,300,349,600,699,0.25,1.26
APPM,Onnet,1,300,349,700,799,0.25,1.26
APPM,Onnet,1,300,349,800,899,0.25,1.26
APPM,Onnet,1,300,349,900,999,0.25,1.26
APPM,Onnet,1,300,349,1000,1499,0.25,1.26
APPM,Onnet,1,300,349,1500,1999,0.25,1.26
APPM,Onnet,1,300,349,2000,,0.25,1.26
,,,,,,,,
APPM,Onnet,1,350,399,0,4,0.3,1.26
APPM,Onnet,1,350,399,5,9,0.3,1.26
APPM,Onnet,1,350,399,10,14,0.3,1.26
APPM,Onnet,1,350,399,15,19,0.3,1.26
APPM,Onnet,1,350,399,20,24,0.3,1.26
APPM,Onnet,1,350,399,25,29,0.27,1.26
APPM,Onnet,1,350,399,30,39,0.27,1.26
APPM,Onnet,1,350,399,40,49,0.27,1.26
APPM,Onnet,1,350,399,50,59,0.25,1.26
APPM,Onnet,1,350,399,60,69,0.25,1.26
APPM,Onnet,1,350,399,70,79,0.25,1.26
APPM,Onnet,1,350,399,80,89,0.25,1.26
APPM,Onnet,1,350,399,90,99,0.25,1.26
APPM,Onnet,1,350,399,100,149,0.25,1.26
APPM,Onnet,1,350,399,150,199,0.25,1.26
APPM,Onnet,1,350,399,200,249,0.25,1.26
APPM,Onnet,1,350,399,250,299,0.25,1.26
APPM,Onnet,1,350,399,300,349,0.25,1.26
APPM,Onnet,1,350,399,350,399,0.25,1.26
APPM,Onnet,1,350,399,400,449,0.25,1.26
APPM,Onnet,1,350,399,450,499,0.25,1.26
APPM,Onnet,1,350,399,500,599,0.25,1.26
APPM,Onnet,1,350,399,600,699,0.25,1.26
APPM,Onnet,1,350,399,700,799,0.25,1.26
APPM,Onnet,1,350,399,800,899,0.25,1.26
APPM,Onnet,1,350,399,900,999,0.25,1.26
APPM,Onnet,1,350,399,1000,1499,0.25,1.26
APPM,Onnet,1,350,399,1500,1999,0.25,1.26
APPM,Onnet,1,350,399,2000,,0.25,1.26
,,,,,,,,
APPM,Onnet,1,400,449,0,4,0.3,1.26
APPM,Onnet,1,400,449,5,9,0.3,1.26
APPM,Onnet,1,400,449,10,14,0.3,1.26
APPM,Onnet,1,400,449,15,19,0.3,1.26
APPM,Onnet,1,400,449,20,24,0.3,1.26
APPM,Onnet,1,400,449,25,29,0.27,1.26
APPM,Onnet,1,400,449,30,39,0.27,1.26
APPM,Onnet,1,400,449,40,49,0.27,1.26
APPM,Onnet,1,400,449,50,59,0.25,1.26
APPM,Onnet,1,400,449,60,69,0.25,1.26
APPM,Onnet,1,400,449,70,79,0.25,1.26
APPM,Onnet,1,400,449,80,89,0.25,1.26
APPM,Onnet,1,400,449,90,99,0.25,1.26
APPM,Onnet,1,400,449,100,149,0.25,1.26
APPM,Onnet,1,400,449,150,199,0.25,1.26
APPM,Onnet,1,400,449,200,249,0.25,1.26
APPM,Onnet,1,400,449,250,299,0.25,1.26
APPM,Onnet,1,400,449,300,349,0.25,1.26
APPM,Onnet,1,400,449,350,399,0.25,1.26
APPM,Onnet,1,400,449,400,449,0.25,1.26
APPM,Onnet,1,400,449,450,499,0.25,1.26
APPM,Onnet,1,400,449,500,599,0.25,1.26
APPM,Onnet,1,400,449,600,699,0.25,1.26
APPM,Onnet,1,400,449,700,799,0.25,1.26
APPM,Onnet,1,400,449,800,899,0.25,1.26
APPM,Onnet,1,400,449,900,999,0.25,1.26
APPM,Onnet,1,400,449,1000,1499,0.25,1.26
APPM,Onnet,1,400,449,1500,1999,0.25,1.26
APPM,Onnet,1,400,449,2000,,0.25,1.26
,,,,,,,,
APPM,Onnet,1,450,499,0,4,0.3,1.26
APPM,Onnet,1,450,499,5,9,0.3,1.26
APPM,Onnet,1,450,499,10,14,0.3,1.26
APPM,Onnet,1,450,499,15,19,0.3,1.26
APPM,Onnet,1,450,499,20,24,0.3,1.26
APPM,Onnet,1,450,499,25,29,0.27,1.26
APPM,Onnet,1,450,499,30,39,0.27,1.26
APPM,Onnet,1,450,499,40,49,0.27,1.26
APPM,Onnet,1,450,499,50,59,0.25,1.26
APPM,Onnet,1,450,499,60,69,0.25,1.26
APPM,Onnet,1,450,499,70,79,0.25,1.26
APPM,Onnet,1,450,499,80,89,0.25,1.26
APPM,Onnet,1,450,499,90,99,0.25,1.26
APPM,Onnet,1,450,499,100,149,0.25,1.26
APPM,Onnet,1,450,499,150,199,0.25,1.26
APPM,Onnet,1,450,499,200,249,0.25,1.26
APPM,Onnet,1,450,499,250,299,0.25,1.26
APPM,Onnet,1,450,499,300,349,0.25,1.26
APPM,Onnet,1,450,499,350,399,0.25,1.26
APPM,Onnet,1,450,499,400,449,0.25,1.26
APPM,Onnet,1,450,499,450,499,0.25,1.26
APPM,Onnet,1,450,499,500,599,0.25,1.26
APPM,Onnet,1,450,499,600,699,0.25,1.26
APPM,Onnet,1,450,499,700,799,0.25,1.26
APPM,Onnet,1,450,499,800,899,0.25,1.26
APPM,Onnet,1,450,499,900,999,0.25,1.26
APPM,Onnet,1,450,499,1000,1499,0.25,1.26
APPM,Onnet,1,450,499,1500,1999,0.25,1.26
APPM,Onnet,1,450,499,2000,,0.25,1.26
,,,,,,,,
APPM,Onnet,1,500,599,0,4,0.3,1.26
APPM,Onnet,1,500,599,5,9,0.3,1.26
APPM,Onnet,1,500,599,10,14,0.3,1.26
APPM,Onnet,1,500,599,15,19,0.3,1.26
APPM,Onnet,1,500,599,20,24,0.3,1.26
APPM,Onnet,1,500,599,25,29,0.27,1.26
APPM,Onnet,1,500,599,30,39,0.27,1.26
APPM,Onnet,1,500,599,40,49,0.27,1.26
APPM,Onnet,1,500,599,50,59,0.25,1.26
APPM,Onnet,1,500,599,60,69,0.25,1.26
APPM,Onnet,1,500,599,70,79,0.25,1.26
APPM,Onnet,1,500,599,80,89,0.25,1.26
APPM,Onnet,1,500,599,90,99,0.25,1.26
APPM,Onnet,1,500,599,100,149,0.25,1.26
APPM,Onnet,1,500,599,150,199,0.25,1.26
APPM,Onnet,1,500,599,200,249,0.25,1.26
APPM,Onnet,1,500,599,250,299,0.25,1.26
APPM,Onnet,1,500,599,300,349,0.25,1.26
APPM,Onnet,1,500,599,350,399,0.25,1.26
APPM,Onnet,1,500,599,400,449,0.25,1.26
APPM,Onnet,1,500,599,450,499,0.25,1.26
APPM,Onnet,1,500,599,500,599,0.25,1.26
APPM,Onnet,1,500,599,600,699,0.25,1.26
APPM,Onnet,1,500,599,700,799,0.25,1.26
APPM,Onnet,1,500,599,800,899,0.25,1.26
APPM,Onnet,1,500,599,900,999,0.25,1.26
APPM,Onnet,1,500,599,1000,1499,0.25,1.26
APPM,Onnet,1,500,599,1500,1999,0.25,1.26
APPM,Onnet,1,500,599,2000,,0.25,1.26
,,,,,,,,
APPM,Onnet,1,600,699,0,4,0.3,1.26
APPM,Onnet,1,600,699,5,9,0.3,1.26
APPM,Onnet,1,600,699,10,14,0.3,1.26
APPM,Onnet,1,600,699,15,19,0.3,1.26
APPM,Onnet,1,600,699,20,24,0.3,1.26
APPM,Onnet,1,600,699,25,29,0.27,1.26
APPM,Onnet,1,600,699,30,39,0.27,1.26
APPM,Onnet,1,600,699,40,49,0.27,1.26
APPM,Onnet,1,600,699,50,59,0.25,1.26
APPM,Onnet,1,600,699,60,69,0.25,1.26
APPM,Onnet,1,600,699,70,79,0.25,1.26
APPM,Onnet,1,600,699,80,89,0.25,1.26
APPM,Onnet,1,600,699,90,99,0.25,1.26
APPM,Onnet,1,600,699,100,149,0.25,1.26
APPM,Onnet,1,600,699,150,199,0.25,1.26
APPM,Onnet,1,600,699,200,249,0.25,1.26
APPM,Onnet,1,600,699,250,299,0.25,1.26
APPM,Onnet,1,600,699,300,349,0.25,1.26
APPM,Onnet,1,600,699,350,399,0.25,1.26
APPM,Onnet,1,600,699,400,449,0.25,1.26
APPM,Onnet,1,600,699,450,499,0.25,1.26
APPM,Onnet,1,600,699,500,599,0.25,1.26
APPM,Onnet,1,600,699,600,699,0.25,1.26
APPM,Onnet,1,600,699,700,799,0.25,1.26
APPM,Onnet,1,600,699,800,899,0.25,1.26
APPM,Onnet,1,600,699,900,999,0.25,1.26
APPM,Onnet,1,600,699,1000,1499,0.25,1.26
APPM,Onnet,1,600,699,1500,1999,0.25,1.26
APPM,Onnet,1,600,699,2000,,0.25,1.26
,,,,,,,,
APPM,Onnet,1,700,799,0,4,0.3,1.26
APPM,Onnet,1,700,799,5,9,0.3,1.26
APPM,Onnet,1,700,799,10,14,0.3,1.26
APPM,Onnet,1,700,799,15,19,0.3,1.26
APPM,Onnet,1,700,799,20,24,0.3,1.26
APPM,Onnet,1,700,799,25,29,0.27,1.26
APPM,Onnet,1,700,799,30,39,0.27,1.26
APPM,Onnet,1,700,799,40,49,0.27,1.26
APPM,Onnet,1,700,799,50,59,0.25,1.26
APPM,Onnet,1,700,799,60,69,0.25,1.26
APPM,Onnet,1,700,799,70,79,0.25,1.26
APPM,Onnet,1,700,799,80,89,0.25,1.26
APPM,Onnet,1,700,799,90,99,0.25,1.26
APPM,Onnet,1,700,799,100,149,0.25,1.26
APPM,Onnet,1,700,799,150,199,0.25,1.26
APPM,Onnet,1,700,799,200,249,0.25,1.26
APPM,Onnet,1,700,799,250,299,0.25,1.26
APPM,Onnet,1,700,799,300,349,0.25,1.26
APPM,Onnet,1,700,799,350,399,0.25,1.26
APPM,Onnet,1,700,799,400,449,0.25,1.26
APPM,Onnet,1,700,799,450,499,0.25,1.26
APPM,Onnet,1,700,799,500,599,0.25,1.26
APPM,Onnet,1,700,799,600,699,0.25,1.26
APPM,Onnet,1,700,799,700,799,0.25,1.26
APPM,Onnet,1,700,799,800,899,0.25,1.26
APPM,Onnet,1,700,799,900,999,0.25,1.26
APPM,Onnet,1,700,799,1000,1499,0.25,1.26
APPM,Onnet,1,700,799,1500,1999,0.25,1.26
APPM,Onnet,1,700,799,2000,,0.25,1.26
,,,,,,,,
APPM,Onnet,1,800,899,0,4,0.3,1.26
APPM,Onnet,1,800,899,5,9,0.3,1.26
APPM,Onnet,1,800,899,10,14,0.3,1.26
APPM,Onnet,1,800,899,15,19,0.3,1.26
APPM,Onnet,1,800,899,20,24,0.3,1.26
APPM,Onnet,1,800,899,25,29,0.27,1.26
APPM,Onnet,1,800,899,30,39,0.27,1.26
APPM,Onnet,1,800,899,40,49,0.27,1.26
APPM,Onnet,1,800,899,50,59,0.25,1.26
APPM,Onnet,1,800,899,60,69,0.25,1.26
APPM,Onnet,1,800,899,70,79,0.25,1.26
APPM,Onnet,1,800,899,80,89,0.25,1.26
APPM,Onnet,1,800,899,90,99,0.25,1.26
APPM,Onnet,1,800,899,100,149,0.25,1.26
APPM,Onnet,1,800,899,150,199,0.25,1.26
APPM,Onnet,1,800,899,200,249,0.25,1.26
APPM,Onnet,1,800,899,250,299,0.25,1.26
APPM,Onnet,1,800,899,300,349,0.25,1.26
APPM,Onnet,1,800,899,350,399,0.25,1.26
APPM,Onnet,1,800,899,400,449,0.25,1.26
APPM,Onnet,1,800,899,450,499,0.25,1.26
APPM,Onnet,1,800,899,500,599,0.25,1.26
APPM,Onnet,1,800,899,600,699,0.25,1.26
APPM,Onnet,1,800,899,700,799,0.25,1.26
APPM,Onnet,1,800,899,800,899,0.25,1.26
APPM,Onnet,1,800,899,900,999,0.25,1.26
APPM,Onnet,1,800,899,1000,1499,0.25,1.26
APPM,Onnet,1,800,899,1500,1999,0.25,1.26
APPM,Onnet,1,800,899,2000,,0.25,1.26
,,,,,,,,
APPM,Onnet,1,900,1023,0,4,0.3,1.26
APPM,Onnet,1,900,1023,5,9,0.3,1.26
APPM,Onnet,1,900,1023,10,14,0.3,1.26
APPM,Onnet,1,900,1023,15,19,0.3,1.26
APPM,Onnet,1,900,1023,20,24,0.3,1.26
APPM,Onnet,1,900,1023,25,29,0.27,1.26
APPM,Onnet,1,900,1023,30,39,0.27,1.26
APPM,Onnet,1,900,1023,40,49,0.27,1.26
APPM,Onnet,1,900,1023,50,59,0.25,1.26
APPM,Onnet,1,900,1023,60,69,0.25,1.26
APPM,Onnet,1,900,1023,70,79,0.25,1.26
APPM,Onnet,1,900,1023,80,89,0.25,1.26
APPM,Onnet,1,900,1023,90,99,0.25,1.26
APPM,Onnet,1,900,1023,100,149,0.25,1.26
APPM,Onnet,1,900,1023,150,199,0.25,1.26
APPM,Onnet,1,900,1023,200,249,0.25,1.26
APPM,Onnet,1,900,1023,250,299,0.25,1.26
APPM,Onnet,1,900,1023,300,349,0.25,1.26
APPM,Onnet,1,900,1023,350,399,0.25,1.26
APPM,Onnet,1,900,1023,400,449,0.25,1.26
APPM,Onnet,1,900,1023,450,499,0.25,1.26
APPM,Onnet,1,900,1023,500,599,0.25,1.26
APPM,Onnet,1,900,1023,600,699,0.25,1.26
APPM,Onnet,1,900,1023,700,799,0.25,1.26
APPM,Onnet,1,900,1023,800,899,0.25,1.26
APPM,Onnet,1,900,1023,900,999,0.25,1.26
APPM,Onnet,1,900,1023,1000,1499,0.25,1.26
APPM,Onnet,1,900,1023,1500,1999,0.25,1.26
APPM,Onnet,1,900,1023,2000,,0.25,1.26
,,,,,,,,
APPM,Onnet,1,1024,1535,0,4,0.3,1.26
APPM,Onnet,1,1024,1535,5,9,0.3,1.26
APPM,Onnet,1,1024,1535,10,14,0.3,1.26
APPM,Onnet,1,1024,1535,15,19,0.3,1.26
APPM,Onnet,1,1024,1535,20,24,0.3,1.26
APPM,Onnet,1,1024,1535,25,29,0.27,1.26
APPM,Onnet,1,1024,1535,30,39,0.27,1.26
APPM,Onnet,1,1024,1535,40,49,0.27,1.26
APPM,Onnet,1,1024,1535,50,59,0.25,1.26
APPM,Onnet,1,1024,1535,60,69,0.25,1.26
APPM,Onnet,1,1024,1535,70,79,0.25,1.26
APPM,Onnet,1,1024,1535,80,89,0.25,1.26
APPM,Onnet,1,1024,1535,90,99,0.25,1.26
APPM,Onnet,1,1024,1535,100,149,0.25,1.26
APPM,Onnet,1,1024,1535,150,199,0.25,1.26
APPM,Onnet,1,1024,1535,200,249,0.25,1.26
APPM,Onnet,1,1024,1535,250,299,0.25,1.26
APPM,Onnet,1,1024,1535,300,349,0.25,1.26
APPM,Onnet,1,1024,1535,350,399,0.25,1.26
APPM,Onnet,1,1024,1535,400,449,0.25,1.26
APPM,Onnet,1,1024,1535,450,499,0.25,1.26
APPM,Onnet,1,1024,1535,500,599,0.25,1.26
APPM,Onnet,1,1024,1535,600,699,0.25,1.26
APPM,Onnet,1,1024,1535,700,799,0.25,1.26
APPM,Onnet,1,1024,1535,800,899,0.25,1.26
APPM,Onnet,1,1024,1535,900,999,0.25,1.26
APPM,Onnet,1,1024,1535,1000,1499,0.25,1.26
APPM,Onnet,1,1024,1535,1500,1999,0.25,1.26
APPM,Onnet,1,1024,1535,2000,,0.25,1.26
,,,,,,,,
APPM,Onnet,1,1536,2047,0,4,0.3,1.26
APPM,Onnet,1,1536,2047,5,9,0.3,1.26
APPM,Onnet,1,1536,2047,10,14,0.3,1.26
APPM,Onnet,1,1536,2047,15,19,0.3,1.26
APPM,Onnet,1,1536,2047,20,24,0.3,1.26
APPM,Onnet,1,1536,2047,25,29,0.27,1.26
APPM,Onnet,1,1536,2047,30,39,0.27,1.26
APPM,Onnet,1,1536,2047,40,49,0.27,1.26
APPM,Onnet,1,1536,2047,50,59,0.25,1.26
APPM,Onnet,1,1536,2047,60,69,0.25,1.26
APPM,Onnet,1,1536,2047,70,79,0.25,1.26
APPM,Onnet,1,1536,2047,80,89,0.25,1.26
APPM,Onnet,1,1536,2047,90,99,0.25,1.26
APPM,Onnet,1,1536,2047,100,149,0.25,1.26
APPM,Onnet,1,1536,2047,150,199,0.25,1.26
APPM,Onnet,1,1536,2047,200,249,0.25,1.26
APPM,Onnet,1,1536,2047,250,299,0.25,1.26
APPM,Onnet,1,1536,2047,300,349,0.25,1.26
APPM,Onnet,1,1536,2047,350,399,0.25,1.26
APPM,Onnet,1,1536,2047,400,449,0.25,1.26
APPM,Onnet,1,1536,2047,450,499,0.25,1.26
APPM,Onnet,1,1536,2047,500,599,0.25,1.26
APPM,Onnet,1,1536,2047,600,699,0.25,1.26
APPM,Onnet,1,1536,2047,700,799,0.25,1.26
APPM,Onnet,1,1536,2047,800,899,0.25,1.26
APPM,Onnet,1,1536,2047,900,999,0.25,1.26
APPM,Onnet,1,1536,2047,1000,1499,0.25,1.26
APPM,Onnet,1,1536,2047,1500,1999,0.25,1.26
APPM,Onnet,1,1536,2047,2000,,0.25,1.26
,,,,,,,,
APPM,Onnet,1,2048,2559,0,4,0.3,1.26
APPM,Onnet,1,2048,2559,5,9,0.3,1.26
APPM,Onnet,1,2048,2559,10,14,0.3,1.26
APPM,Onnet,1,2048,2559,15,19,0.3,1.26
APPM,Onnet,1,2048,2559,20,24,0.3,1.26
APPM,Onnet,1,2048,2559,25,29,0.27,1.26
APPM,Onnet,1,2048,2559,30,39,0.27,1.26
APPM,Onnet,1,2048,2559,40,49,0.27,1.26
APPM,Onnet,1,2048,2559,50,59,0.25,1.26
APPM,Onnet,1,2048,2559,60,69,0.25,1.26
APPM,Onnet,1,2048,2559,70,79,0.25,1.26
APPM,Onnet,1,2048,2559,80,89,0.25,1.26
APPM,Onnet,1,2048,2559,90,99,0.25,1.26
APPM,Onnet,1,2048,2559,100,149,0.25,1.26
APPM,Onnet,1,2048,2559,150,199,0.25,1.26
APPM,Onnet,1,2048,2559,200,249,0.25,1.26
APPM,Onnet,1,2048,2559,250,299,0.25,1.26
APPM,Onnet,1,2048,2559,300,349,0.25,1.26
APPM,Onnet,1,2048,2559,350,399,0.25,1.26
APPM,Onnet,1,2048,2559,400,449,0.25,1.26
APPM,Onnet,1,2048,2559,450,499,0.25,1.26
APPM,Onnet,1,2048,2559,500,599,0.25,1.26
APPM,Onnet,1,2048,2559,600,699,0.25,1.26
APPM,Onnet,1,2048,2559,700,799,0.25,1.26
APPM,Onnet,1,2048,2559,800,899,0.25,1.26
APPM,Onnet,1,2048,2559,900,999,0.25,1.26
APPM,Onnet,1,2048,2559,1000,1499,0.25,1.26
APPM,Onnet,1,2048,2559,1500,1999,0.25,1.26
APPM,Onnet,1,2048,2559,2000,,0.25,1.26
,,,,,,,,
APPM,Onnet,1,2560,3071,0,4,0.3,1.26
APPM,Onnet,1,2560,3071,5,9,0.3,1.26
APPM,Onnet,1,2560,3071,10,14,0.3,1.26
APPM,Onnet,1,2560,3071,15,19,0.3,1.26
APPM,Onnet,1,2560,3071,20,24,0.3,1.26
APPM,Onnet,1,2560,3071,25,29,0.27,1.26
APPM,Onnet,1,2560,3071,30,39,0.27,1.26
APPM,Onnet,1,2560,3071,40,49,0.27,1.26
APPM,Onnet,1,2560,3071,50,59,0.25,1.26
APPM,Onnet,1,2560,3071,60,69,0.25,1.26
APPM,Onnet,1,2560,3071,70,79,0.25,1.26
APPM,Onnet,1,2560,3071,80,89,0.25,1.26
APPM,Onnet,1,2560,3071,90,99,0.25,1.26
APPM,Onnet,1,2560,3071,100,149,0.25,1.26
APPM,Onnet,1,2560,3071,150,199,0.25,1.26
APPM,Onnet,1,2560,3071,200,249,0.25,1.26
APPM,Onnet,1,2560,3071,250,299,0.25,1.26
APPM,Onnet,1,2560,3071,300,349,0.25,1.26
APPM,Onnet,1,2560,3071,350,399,0.25,1.26
APPM,Onnet,1,2560,3071,400,449,0.25,1.26
APPM,Onnet,1,2560,3071,450,499,0.25,1.26
APPM,Onnet,1,2560,3071,500,599,0.25,1.26
APPM,Onnet,1,2560,3071,600,699,0.25,1.26
APPM,Onnet,1,2560,3071,700,799,0.25,1.26
APPM,Onnet,1,2560,3071,800,899,0.25,1.26
APPM,Onnet,1,2560,3071,900,999,0.25,1.26
APPM,Onnet,1,2560,3071,1000,1499,0.25,1.26
APPM,Onnet,1,2560,3071,1500,1999,0.25,1.26
APPM,Onnet,1,2560,3071,2000,,0.25,1.26
,,,,,,,,
APPM,Onnet,1,3072,4095,0,4,0.3,1.26
APPM,Onnet,1,3072,4095,5,9,0.3,1.26
APPM,Onnet,1,3072,4095,10,14,0.3,1.26
APPM,Onnet,1,3072,4095,15,19,0.3,1.26
APPM,Onnet,1,3072,4095,20,24,0.3,1.26
APPM,Onnet,1,3072,4095,25,29,0.27,1.26
APPM,Onnet,1,3072,4095,30,39,0.27,1.26
APPM,Onnet,1,3072,4095,40,49,0.27,1.26
APPM,Onnet,1,3072,4095,50,59,0.25,1.26
APPM,Onnet,1,3072,4095,60,69,0.25,1.26
APPM,Onnet,1,3072,4095,70,79,0.25,1.26
APPM,Onnet,1,3072,4095,80,89,0.25,1.26
APPM,Onnet,1,3072,4095,90,99,0.25,1.26
APPM,Onnet,1,3072,4095,100,149,0.25,1.26
APPM,Onnet,1,3072,4095,150,199,0.25,1.26
APPM,Onnet,1,3072,4095,200,249,0.25,1.26
APPM,Onnet,1,3072,4095,250,299,0.25,1.26
APPM,Onnet,1,3072,4095,300,349,0.25,1.26
APPM,Onnet,1,3072,4095,350,399,0.25,1.26
APPM,Onnet,1,3072,4095,400,449,0.25,1.26
APPM,Onnet,1,3072,4095,450,499,0.25,1.26
APPM,Onnet,1,3072,4095,500,599,0.25,1.26
APPM,Onnet,1,3072,4095,600,699,0.25,1.26
APPM,Onnet,1,3072,4095,700,799,0.25,1.26
APPM,Onnet,1,3072,4095,800,899,0.25,1.26
APPM,Onnet,1,3072,4095,900,999,0.25,1.26
APPM,Onnet,1,3072,4095,1000,1499,0.25,1.26
APPM,Onnet,1,3072,4095,1500,1999,0.25,1.26
APPM,Onnet,1,3072,4095,2000,,0.25,1.26
,,,,,,,,
APPM,Onnet,1,4096,5119,0,4,0.3,1.26
APPM,Onnet,1,4096,5119,5,9,0.3,1.26
APPM,Onnet,1,4096,5119,10,14,0.3,1.26
APPM,Onnet,1,4096,5119,15,19,0.3,1.26
APPM,Onnet,1,4096,5119,20,24,0.3,1.26
APPM,Onnet,1,4096,5119,25,29,0.27,1.26
APPM,Onnet,1,4096,5119,30,39,0.27,1.26
APPM,Onnet,1,4096,5119,40,49,0.27,1.26
APPM,Onnet,1,4096,5119,50,59,0.25,1.26
APPM,Onnet,1,4096,5119,60,69,0.25,1.26
APPM,Onnet,1,4096,5119,70,79,0.25,1.26
APPM,Onnet,1,4096,5119,80,89,0.25,1.26
APPM,Onnet,1,4096,5119,90,99,0.25,1.26
APPM,Onnet,1,4096,5119,100,149,0.25,1.26
APPM,Onnet,1,4096,5119,150,199,0.25,1.26
APPM,Onnet,1,4096,5119,200,249,0.25,1.26
APPM,Onnet,1,4096,5119,250,299,0.25,1.26
APPM,Onnet,1,4096,5119,300,349,0.25,1.26
APPM,Onnet,1,4096,5119,350,399,0.25,1.26
APPM,Onnet,1,4096,5119,400,449,0.25,1.26
APPM,Onnet,1,4096,5119,450,499,0.25,1.26
APPM,Onnet,1,4096,5119,500,599,0.25,1.26
APPM,Onnet,1,4096,5119,600,699,0.25,1.26
APPM,Onnet,1,4096,5119,700,799,0.25,1.26
APPM,Onnet,1,4096,5119,800,899,0.25,1.26
APPM,Onnet,1,4096,5119,900,999,0.25,1.26
APPM,Onnet,1,4096,5119,1000,1499,0.25,1.26
APPM,Onnet,1,4096,5119,1500,1999,0.25,1.26
APPM,Onnet,1,4096,5119,2000,,0.25,1.26
,,,,,,,,
APPM,Onnet,1,5120,6143,0,4,0.3,1.26
APPM,Onnet,1,5120,6143,5,9,0.3,1.26
APPM,Onnet,1,5120,6143,10,14,0.3,1.26
APPM,Onnet,1,5120,6143,15,19,0.3,1.26
APPM,Onnet,1,5120,6143,20,24,0.3,1.26
APPM,Onnet,1,5120,6143,25,29,0.27,1.26
APPM,Onnet,1,5120,6143,30,39,0.27,1.26
APPM,Onnet,1,5120,6143,40,49,0.27,1.26
APPM,Onnet,1,5120,6143,50,59,0.25,1.26
APPM,Onnet,1,5120,6143,60,69,0.25,1.26
APPM,Onnet,1,5120,6143,70,79,0.25,1.26
APPM,Onnet,1,5120,6143,80,89,0.25,1.26
APPM,Onnet,1,5120,6143,90,99,0.25,1.26
APPM,Onnet,1,5120,6143,100,149,0.25,1.26
